city_id,city_name,sensor_id,parameter,date_local,hour_local,utc_from,local_from,avg,median,min,max,p25,p75,sd,coverage_pct,observed_minutes
mumbai,Mumbai,12708243,no2,2026-03-30,18,2026-03-30T12:30:00Z,2026-03-30T18:00:00+05:30,101.35000000000001,100.5,93.06,111.34,94.7925,107.0575,8.61400023218017,100.0,4
mumbai,Mumbai,12236408,no2,2026-03-30,18,2026-03-30T12:30:00Z,2026-03-30T18:00:00+05:30,90.14,90.805,69.44,109.51,77.255,103.69,18.656164307452553,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-30,18,2026-03-30T12:30:00Z,2026-03-30T18:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,100.0,4
mumbai,Mumbai,12236408,no2,2026-03-30,19,2026-03-30T13:30:00Z,2026-03-30T19:00:00+05:30,70.345,70.87,63.5,76.14,67.745,73.47,6.517791036846759,100.0,4
mumbai,Mumbai,12708243,no2,2026-03-30,19,2026-03-30T13:30:00Z,2026-03-30T19:00:00+05:30,82.8,84.75,74.85,88.8,79.8,86.775,7.176524228343408,75.0,3
mumbai,Mumbai,12235923,no2,2026-03-30,19,2026-03-30T13:30:00Z,2026-03-30T19:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,75.0,3
mumbai,Mumbai,12236408,no2,2026-03-30,20,2026-03-30T14:30:00Z,2026-03-30T20:00:00+05:30,79.03,73.455,68.45,100.76,69.8675,82.61749999999999,14.896274702085758,100.0,4
mumbai,Mumbai,12708243,no2,2026-03-30,20,2026-03-30T14:30:00Z,2026-03-30T20:00:00+05:30,69.7775,70.14,66.47,72.36,68.0,71.91749999999999,2.7800164867616637,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-30,20,2026-03-30T14:30:00Z,2026-03-30T20:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12236408,no2,2026-03-30,21,2026-03-30T15:30:00Z,2026-03-30T21:00:00+05:30,59.705,58.84,52.67,68.47,53.667500000000004,64.8775,7.63029269862347,100.0,4
mumbai,Mumbai,12708243,no2,2026-03-30,21,2026-03-30T15:30:00Z,2026-03-30T21:00:00+05:30,63.18,63.535,61.36,64.29,62.6425,64.0725,1.320227253165154,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-30,21,2026-03-30T15:30:00Z,2026-03-30T21:00:00+05:30,22.009999999999998,22.009999999999998,22.0,22.02,22.005,22.015,0.014142135623728137,50.0,2
mumbai,Mumbai,12236408,no2,2026-03-30,22,2026-03-30T16:30:00Z,2026-03-30T22:00:00+05:30,52.30749999999999,53.165,44.83,58.07,49.269999999999996,56.2025,5.838221047545214,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-30,22,2026-03-30T16:30:00Z,2026-03-30T22:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-30,22,2026-03-30T16:30:00Z,2026-03-30T22:00:00+05:30,57.07,57.07,57.07,57.07,57.07,57.07,,25.0,1
mumbai,Mumbai,12708243,no2,2026-03-30,23,2026-03-30T17:30:00Z,2026-03-30T23:00:00+05:30,50.73333333333333,51.19,49.29,51.72,50.239999999999995,51.455,1.2777454102180694,75.0,3
mumbai,Mumbai,12236408,no2,2026-03-30,23,2026-03-30T17:30:00Z,2026-03-30T23:00:00+05:30,50.50666666666666,49.49,47.91,54.12,48.7,51.805,3.2274189894299936,75.0,3
mumbai,Mumbai,12235923,no2,2026-03-30,23,2026-03-30T17:30:00Z,2026-03-30T23:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,75.0,3
mumbai,Mumbai,12235923,no2,2026-03-31,0,2026-03-30T18:30:00Z,2026-03-31T00:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12236408,no2,2026-03-31,0,2026-03-30T18:30:00Z,2026-03-31T00:00:00+05:30,45.61,45.61,45.17,46.05,45.39,45.83,0.6222539674441586,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-31,0,2026-03-30T18:30:00Z,2026-03-31T00:00:00+05:30,44.45,44.45,44.12,44.78,44.285,44.615,0.46669047558311894,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-31,1,2026-03-30T19:30:00Z,2026-03-31T01:00:00+05:30,40.833333333333336,40.77,40.28,41.45,40.525000000000006,41.11,0.5875655991745388,75.0,3
mumbai,Mumbai,12236408,no2,2026-03-31,1,2026-03-30T19:30:00Z,2026-03-31T01:00:00+05:30,37.906666666666666,34.78,33.51,45.43,34.144999999999996,40.105000000000004,8.428712831743647,75.0,3
mumbai,Mumbai,12235923,no2,2026-03-31,1,2026-03-30T19:30:00Z,2026-03-31T01:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,75.0,3
mumbai,Mumbai,12236408,no2,2026-03-31,2,2026-03-30T20:30:00Z,2026-03-31T02:00:00+05:30,40.2675,39.835,37.28,44.12,38.1575,41.945,3.0538213765706725,100.0,4
mumbai,Mumbai,12708243,no2,2026-03-31,2,2026-03-30T20:30:00Z,2026-03-31T02:00:00+05:30,38.58,38.56,37.92,39.28,38.01,39.129999999999995,0.6993330155703096,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-31,2,2026-03-30T20:30:00Z,2026-03-31T02:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12236408,no2,2026-03-31,3,2026-03-30T21:30:00Z,2026-03-31T03:00:00+05:30,38.8675,38.45,35.91,42.66,37.62,39.6975,2.8055703519961854,100.0,4
mumbai,Mumbai,12708243,no2,2026-03-31,3,2026-03-30T21:30:00Z,2026-03-31T03:00:00+05:30,36.803333333333335,36.96,36.48,36.97,36.72,36.965,0.28005951748393054,75.0,3
mumbai,Mumbai,12235923,no2,2026-03-31,3,2026-03-30T21:30:00Z,2026-03-31T03:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-31,4,2026-03-30T22:30:00Z,2026-03-31T04:00:00+05:30,34.752500000000005,34.745000000000005,34.24,35.28,34.2475,35.25,,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-31,4,2026-03-30T22:30:00Z,2026-03-31T04:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,75.0,3
mumbai,Mumbai,12235923,no2,2026-03-31,5,2026-03-30T23:30:00Z,2026-03-31T05:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,100.0,4
mumbai,Mumbai,12708243,no2,2026-03-31,5,2026-03-30T23:30:00Z,2026-03-31T05:00:00+05:30,33.13999999999999,33.04,33.0,33.48,33.0075,33.1725,0.22876479915698159,100.0,4
mumbai,Mumbai,12708243,no2,2026-03-31,6,2026-03-31T00:30:00Z,2026-03-31T06:00:00+05:30,31.857499999999998,31.945,31.39,32.15,31.6675,32.135000000000005,0.3595715042473007,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-31,6,2026-03-31T00:30:00Z,2026-03-31T06:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-31,7,2026-03-31T01:30:00Z,2026-03-31T07:00:00+05:30,33.2525,34.019999999999996,30.33,34.64,32.745,34.5275,2.00716009990899,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-31,7,2026-03-31T01:30:00Z,2026-03-31T07:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,,50.0,2
